ExpSaltDep.txt
     Name                 Slope       Interc.      R^2           RMSE          MSE          MUE          TAU
-5.04397188061 0.00627490369933 -6.09 0.28
-4.24909345614 0.0126884194228 -5.16 0.23
-5.06283335446 0.00745433128846 -7.79 0.24
-9.36979858682 0.00238786242866 -11.35 0.29
-4.5001149933 0.00103814449189 -6.42 0.25
-5.33308772647 0.00363309265345 -6.41 0.32
-5.23625248707 0.0456495910301 -7.88 0.24
-5.03768621742 0.0316947708489 -6.97 0.33
-5.93646919304 0.122422091424 -8.82 0.24
-2.38338171345 0.0211585230612 -0.6 0.27
-3.903599935 0.0190832126608 -6.64 0.24
-4.51543033573 0.0202288728896 -7.04 0.25
                   APR-OPC.txt    1.36   0.05    0.08   0.27    0.77   0.03    2.14   0.08   -1.72   0.08    2.01   0.08    0.63   0.06
-5.04397188061 0.00627490369933 -6.5 0.23
-4.24909345614 0.0126884194228 -5.42 0.22
-5.06283335446 0.00745433128846 -6.82 0.23
-9.36979858682 0.00238786242866 -12.34 0.23
-4.5001149933 0.00103814449189 -4.77 0.24
-5.33308772647 0.00363309265345 -6.46 0.23
-5.23625248707 0.0456495910301 -7.61 0.21
-5.03768621742 0.0316947708489 -6.99 0.3
-5.93646919304 0.122422091424 -7.34 0.22
-2.38338171345 0.0211585230612 -1.99 0.23
-3.903599935 0.0190832126608 -5.3 0.22
-4.51543033573 0.0202288728896 -6.02 0.21
                 APR-TIP3P.txt    1.42   0.04    0.73   0.23    0.94   0.01    1.66   0.07   -1.42   0.07    1.48   0.07    0.74   0.05
-5.04397188061 0.00627490369933 -2.17 0.06
-4.24909345614 0.0126884194228 -6.3 0.06
-5.06283335446 0.00745433128846 -15.41 0.06
-9.36979858682 0.00238786242866 -6.29 0.08
-4.5001149933 0.00103814449189 -11.25 0.06
-5.33308772647 0.00363309265345 -7.38 0.06
-5.23625248707 0.0456495910301 -7.49 0.07
-5.03768621742 0.0316947708489 -10.6 0.07
-5.93646919304 0.122422091424 -16.19 0.08
-2.38338171345 0.0211585230612 -2.44 0.1
-3.903599935 0.0190832126608 -14.45 0.07
-4.51543033573 0.0202288728896 -8.87 0.06
                     BEDAM.txt    0.21   0.03   -7.99   0.17    0.01   0.00    6.12   0.03   -4.02   0.02    5.02   0.02    0.06   0.03
-5.04397188061 0.00627490369933 -3.08 0.72
-4.24909345614 0.0126884194228 -2.91 0.72
-5.06283335446 0.00745433128846 -2.26 0.72
-9.36979858682 0.00238786242866 -7.94 0.72
-4.5001149933 0.00103814449189 -1.32 0.72
-5.33308772647 0.00363309265345 -3.33 0.72
-5.23625248707 0.0456495910301 -2.56 0.72
-5.03768621742 0.0316947708489 -2.79 0.72
-5.93646919304 0.122422091424 -0.84 0.72
-2.38338171345 0.0211585230612 -0.09 2.39
-3.903599935 0.0190832126608 0.69 0.72
-4.51543033573 0.0202288728896 0.05 1.2
              Metadynamics.txt    1.16   0.25    3.67   1.43    0.60   0.15    3.25   0.28    2.85   0.29    2.89   0.26    0.38   0.13
-5.04397188061 0.00627490369933 -2.26 0.06
-4.24909345614 0.0126884194228 0.39 0.05
-5.06283335446 0.00745433128846 -5.59 0.22
-9.36979858682 0.00238786242866 -7.37 0.09
-4.5001149933 0.00103814449189 -4.7 0.15
-5.33308772647 0.00363309265345 -2.04 0.06
-5.23625248707 0.0456495910301 -0.24 0.09
-5.03768621742 0.0316947708489 0.52 0.16
-5.93646919304 0.122422091424 -4.42 0.13
-2.38338171345 0.0211585230612 -8.34 0.07
-3.903599935 0.0190832126608 -2.69 0.23
-4.51543033573 0.0202288728896 -0.58 0.08
               MMPBSA-GAFF.txt    0.30   0.02   -1.62   0.11    0.03   0.00    3.60   0.03    1.94   0.04    3.05   0.04    0.06   0.03
-5.04397188061 0.00627490369933 -5.14 0.0
-4.24909345614 0.0126884194228 -4.85 0.0
-5.06283335446 0.00745433128846 -6.76 0.0
-9.36979858682 0.00238786242866 -10.56 0.0
-4.5001149933 0.00103814449189 -6.92 0.0
-5.33308772647 0.00363309265345 -6.26 0.0
-5.23625248707 0.0456495910301 -4.8 0.0
-5.03768621742 0.0316947708489 -5.76 0.0
-5.93646919304 0.122422091424 -6.85 0.0
-2.38338171345 0.0211585230612 -11.41 0.0
-3.903599935 0.0190832126608 -6.71 0.0
-4.51543033573 0.0202288728896 -7.46 0.0
                  MovTyp-1.txt    0.16   0.01   -6.14   0.03    0.02   0.00    3.04   0.01   -1.91   0.01    1.98   0.01   -0.03   0.02
-5.04397188061 0.00627490369933 -3.61 0.0
-4.24909345614 0.0126884194228 -3.55 0.0
-5.06283335446 0.00745433128846 -6.44 0.0
-9.36979858682 0.00238786242866 -10.7 0.0
-4.5001149933 0.00103814449189 -6.36 0.0
-5.33308772647 0.00363309265345 -6.49 0.0
-5.23625248707 0.0456495910301 -3.49 0.0
-5.03768621742 0.0316947708489 -4.65 0.0
-5.93646919304 0.122422091424 -6.95 0.0
-2.38338171345 0.0211585230612 -11.63 0.0
-3.903599935 0.0190832126608 -5.88 0.0
-4.51543033573 0.0202288728896 -8.13 0.0
                  MovTyp-2.txt    0.23   0.01   -5.35   0.04    0.02   0.00    3.13   0.01   -1.44   0.01    2.15   0.01    0.12   0.02
-5.04397188061 0.00627490369933 -4.5298 0.6252
-4.24909345614 0.0126884194228 -2.7867 0.7039
-5.06283335446 0.00745433128846 -4.5186 1.2555
-9.36979858682 0.00238786242866 -7.8473 1.3391
-4.5001149933 0.00103814449189 -1.6998 0.5086
-5.33308772647 0.00363309265345 -4.9563 1.58597
-5.23625248707 0.0456495910301 -4.2059 0.8373
-5.03768621742 0.0316947708489 -7.1654 0.6812
-5.93646919304 0.122422091424 -6.5466 1.5015
-2.38338171345 0.0211585230612 -9.9533 2.4739
-3.903599935 0.0190832126608 -2.6197 0.6846
-4.51543033573 0.0202288728896 -7.0498 0.3907
              PERT-bound-c.txt    0.19   0.31   -4.37   1.64    0.05   0.08    2.85   0.56   -0.28   0.35    2.08   0.29    0.19   0.10
-5.04397188061 0.00627490369933 -7.6786 0.7137
-4.24909345614 0.0126884194228 -2.7867 0.7039
-5.06283335446 0.00745433128846 -4.8546 1.1195
-9.36979858682 0.00238786242866 -8.1633 1.519
-4.5001149933 0.00103814449189 -1.7579 0.1134
-5.33308772647 0.00363309265345 -4.9563 1.58597
-5.23625248707 0.0456495910301 -6.1526 0.9868
-5.03768621742 0.0316947708489 -7.1654 0.6812
-5.93646919304 0.122422091424 -6.5466 1.5015
-2.38338171345 0.0211585230612 -9.9533 2.4739
-3.903599935 0.0190832126608 -2.6197 0.6846
-4.51543033573 0.0202288728896 -7.0498 0.3907
                PERT-bound.txt    0.25   0.32   -4.57   1.71    0.06   0.09    2.94   0.54   -0.76   0.35    2.21   0.29    0.17   0.12
-5.04397188061 0.00627490369933 -4.2914 1.0071
-4.24909345614 0.0126884194228 -2.254 0.2823
-5.06283335446 0.00745433128846 -3.4859 0.0687
-9.36979858682 0.00238786242866 -5.0005 0.1456
-4.5001149933 0.00103814449189 -1.6998 0.5086
-5.33308772647 0.00363309265345 -4.1243 0.1989
-5.23625248707 0.0456495910301 -4.2402 0.4387
-5.03768621742 0.0316947708489 -5.3244 0.3978
-5.93646919304 0.122422091424 -6.5466 1.5015
-2.38338171345 0.0211585230612 -10.541 1.0574
-3.903599935 0.0190832126608 -2.6197 0.6846
-4.51543033573 0.0202288728896 -7.0498 0.3907
              PERT-hrex-c1.txt   -0.28   0.11   -6.18   0.64    0.04   0.02    3.12   0.24    0.28   0.20    2.30   0.16    0.13   0.07
-5.04397188061 0.00627490369933 -4.5436 0.2461
-4.24909345614 0.0126884194228 -3.2001 0.2514
-5.06283335446 0.00745433128846 -3.4859 0.0687
-9.36979858682 0.00238786242866 -4.4176 0.5694
-4.5001149933 0.00103814449189 -1.6998 0.5086
-5.33308772647 0.00363309265345 -4.1243 0.1989
-5.23625248707 0.0456495910301 -4.288 0.0243
-5.03768621742 0.0316947708489 -4.73504 0.3246
-5.93646919304 0.122422091424 -6.5466 1.5015
-2.38338171345 0.0211585230612 -6.6974 0.3111
-3.903599935 0.0190832126608 -2.6197 0.6846
-4.51543033573 0.0202288728896 -5.3403 1.0884
              PERT-hrex-c2.txt   -0.01   0.11   -4.36   0.52    0.01   0.02    2.32   0.15    0.74   0.18    1.78   0.14    0.14   0.10
-5.04397188061 0.00627490369933 -4.5436 0.2461
-4.24909345614 0.0126884194228 -3.2001 0.2514
-5.06283335446 0.00745433128846 -3.4859 0.0687
-9.36979858682 0.00238786242866 -5.0005 0.1456
-4.5001149933 0.00103814449189 -1.6998 0.5086
-5.33308772647 0.00363309265345 -4.1243 0.1989
-5.23625248707 0.0456495910301 -6.4207 0.7757
-5.03768621742 0.0316947708489 -5.3244 0.3978
-5.93646919304 0.122422091424 -6.5466 1.5015
-2.38338171345 0.0211585230612 -10.541 1.0574
-3.903599935 0.0190832126608 -2.9185 0.7333
-4.51543033573 0.0202288728896 -7.0498 0.3907
               PERT-hrex-c.txt   -0.30   0.11   -6.60   0.64    0.05   0.03    3.06   0.25   -0.02   0.19    2.18   0.16    0.12   0.07
-5.04397188061 0.00627490369933 -6.4207 0.7757
-4.24909345614 0.0126884194228 -3.2001 0.2514
-5.06283335446 0.00745433128846 -3.4859 0.0687
-9.36979858682 0.00238786242866 -5.0005 0.1456
-4.5001149933 0.00103814449189 -1.7579 0.1134
-5.33308772647 0.00363309265345 -4.1243 0.1989
-5.23625248707 0.0456495910301 -6.4207 0.7757
-5.03768621742 0.0316947708489 -5.3244 0.3978
-5.93646919304 0.122422091424 -6.5466 1.5015
-2.38338171345 0.0211585230612 -10.541 1.0574
-3.903599935 0.0190832126608 -2.9185 0.7333
-4.51543033573 0.0202288728896 -7.0498 0.3907
                 PERT-hrex.txt   -0.30   0.11   -6.77   0.64    0.04   0.03    3.09   0.25   -0.18   0.20    2.25   0.16    0.07   0.07
-5.04397188061 0.00627490369933 -8.58 0.31
-4.24909345614 0.0126884194228 -6.91 0.22
-5.06283335446 0.00745433128846 -9.05 0.19
-9.36979858682 0.00238786242866 -14.31 1.32
-4.5001149933 0.00103814449189 -8.73 0.36
-5.33308772647 0.00363309265345 -7.88 0.1
-5.23625248707 0.0456495910301 -8.38 0.11
-5.03768621742 0.0316947708489 -9.21 0.74
-5.93646919304 0.122422091424 -9.1 0.03
-2.38338171345 0.0211585230612 -5.01 0.13
-3.903599935 0.0190832126608 -8.41 0.74
-4.51543033573 0.0202288728896 -7.3 0.17
                    SOMD-1.txt    1.25   0.20   -2.25   0.91    0.86   0.06    3.64   0.19   -3.53   0.15    3.53   0.15    0.48   0.09
-5.04397188061 0.00627490369933 -8.6 0.3
-4.24909345614 0.0126884194228 -6.89 0.15
-5.06283335446 0.00745433128846 -8.93 0.15
-9.36979858682 0.00238786242866 -14.45 1.18
-4.5001149933 0.00103814449189 -8.73 0.37
-5.33308772647 0.00363309265345 -7.82 0.1
-5.23625248707 0.0456495910301 -8.44 0.03
-5.03768621742 0.0316947708489 -9.26 0.68
-5.93646919304 0.122422091424 -9.09 0.01
-2.38338171345 0.0211585230612 -5.04 0.21
-3.903599935 0.0190832126608 -8.36 0.81
-4.51543033573 0.0202288728896 -7.29 0.16
                    SOMD-2.txt    1.27   0.18   -2.15   0.83    0.86   0.05    3.65   0.18   -3.53   0.14    3.53   0.14    0.48   0.10
-5.04397188061 0.00627490369933 -6.94 0.3
-4.24909345614 0.0126884194228 -5.23 0.15
-5.06283335446 0.00745433128846 -7.28 0.14
-9.36979858682 0.00238786242866 -12.79 1.18
-4.5001149933 0.00103814449189 -7.7 0.37
-5.33308772647 0.00363309265345 -6.16 0.1
-5.23625248707 0.0456495910301 -6.78 0.03
-5.03768621742 0.0316947708489 -7.59 0.67
-5.93646919304 0.122422091424 -7.42 0.01
-2.38338171345 0.0211585230612 -3.36 0.21
-3.903599935 0.0190832126608 -6.69 0.81
-4.51543033573 0.0202288728896 -5.61 0.16
                    SOMD-3.txt    1.26   0.18   -0.58   0.83    0.84   0.06    2.15   0.20   -1.91   0.14    1.92   0.14    0.43   0.09
-5.04397188061 0.00627490369933 -14.19 0.3
-4.24909345614 0.0126884194228 -11.96 0.24
-5.06283335446 0.00745433128846 4.99 0.06
-9.36979858682 0.00238786242866 -21.54 1.37
-4.5001149933 0.00103814449189 6.92 0.53
-5.33308772647 0.00363309265345 -13.37 0.27
-5.23625248707 0.0456495910301 -14.02 0.55
-5.03768621742 0.0316947708489 -14.6 0.67
-5.93646919304 0.122422091424 5.85 0.01
-2.38338171345 0.0211585230612 -12.4 0.04
-3.903599935 0.0190832126608 8.67 0.94
