ExpCBClip.txt
     Name                 Slope       Interc.      R^2           RMSE          MSE          MUE          TAU
-5.8303830667 0.0313619156895 -8.159137 0.456
-2.51200944206 0.0679754623787 -6.916794 1.045477
-4.01671628733 0.0335305083148 -11.30844 1.606768
-7.23928805451 0.0290520433312 -8.448368 0.31057
-8.52908403644 0.0657032721479 -9.778448 0.316412
-8.64309747114 0.0542320786295 -8.936892 0.699011
-5.17084611977 0.0191094260499 -10.7266 1.170348
-6.1655549843 0.035609625542 -0.629472 0.661272
-7.38774835909 0.0226135300991 -5.36106 1.038972
-10.3531309465 0.030239862942 -6.819626 0.469476
             BAR-ab-initio.txt   -0.12   0.14   -8.50   1.07    0.02   0.02    4.07   0.37   -1.12   0.28    3.38   0.27   -0.12   0.09
-5.8303830667 0.0313619156895 -6.6261 0.663034
-2.51200944206 0.0679754623787 -4.01731 0.936134
-4.01671628733 0.0335305083148 -11.84581 2.879178
-7.23928805451 0.0290520433312 -10.219688 1.371858
-8.52908403644 0.0657032721479 -4.750931 0.549663
-8.64309747114 0.0542320786295 -5.437933 0.720906
-5.17084611977 0.0191094260499 -5.947895 0.542814
-6.1655549843 0.035609625542 1.06309 1.029774
-7.38774835909 0.0226135300991 -3.396545 3.556577
-10.3531309465 0.030239862942 -3.246448 1.642491
                  BAR-dock.txt   -0.36   0.22   -7.80   1.59    0.06   0.05    4.91   0.64    1.14   0.54    3.98   0.50   -0.18   0.10
-5.8303830667 0.0313619156895 -8.159137 0.456
-2.51200944206 0.0679754623787 -7.430943 0.556451
-4.01671628733 0.0335305083148 -11.845812 2.879178
-7.23928805451 0.0290520433312 -10.266959 0.986377
-8.52908403644 0.0657032721479 -10.270877 0.528895
-8.64309747114 0.0542320786295 -8.936892 0.699011
-5.17084611977 0.0191094260499 -10.7266 1.170348
-6.1655549843 0.035609625542 -2.713828 0.870443
-7.38774835909 0.0226135300991 -7.846066 0.901577
-10.3531309465 0.030239862942 -6.819626 0.469476
                    BAR-TI.txt   -0.12   0.17   -9.31   1.40    0.03   0.03    4.11   0.58   -1.92   0.37    3.38   0.36   -0.12   0.12
-5.8303830667 0.0313619156895 -5.45 0.07
-2.51200944206 0.0679754623787 -1.31 0.06
-4.01671628733 0.0335305083148 -9.22 0.07
-7.23928805451 0.0290520433312 -8.44 0.08
-8.52908403644 0.0657032721479 -5.75 0.08
-8.64309747114 0.0542320786295 -19.99 0.1
-5.17084611977 0.0191094260499 1.02 0.08
-6.1655549843 0.035609625542 -7.16 0.08
-7.38774835909 0.0226135300991 -6.62 0.08
-10.3531309465 0.030239862942 -15.06 0.09
                     BEDAM.txt    1.73   0.02    3.60   0.15    0.44   0.01    4.78   0.03   -1.21   0.03    3.48   0.03    0.42   0.01
-5.8303830667 0.0313619156895 -4.6 0.0
-2.51200944206 0.0679754623787 -3.87 0.0
-4.01671628733 0.0335305083148 -7.47 0.0
-7.23928805451 0.0290520433312 -3.73 0.0
-8.52908403644 0.0657032721479 -4.5 0.0
-8.64309747114 0.0542320786295 -7.48 0.0
-5.17084611977 0.0191094260499 -5.29 0.0
-6.1655549843 0.035609625542 0.0 0.0
-7.38774835909 0.0226135300991 -7.43 0.0
-10.3531309465 0.030239862942 -3.85 0.0
                  MovTyp-1.txt    0.02   0.01   -4.67   0.03    0.00   0.00    3.54   0.01    1.76   0.01    2.76   0.01   -0.03   0.01
-5.8303830667 0.0313619156895 -3.68 0.0
-2.51200944206 0.0679754623787 -2.59 0.0
-4.01671628733 0.0335305083148 -7.97 0.0
-7.23928805451 0.0290520433312 -2.66 0.0
-8.52908403644 0.0657032721479 -3.72 0.0
-8.64309747114 0.0542320786295 -9.9 0.0
-5.17084611977 0.0191094260499 -7.37 0.0
-6.1655549843 0.035609625542 0.0 0.0
-7.38774835909 0.0226135300991 -7.67 0.0
-10.3531309465 0.030239862942 -2.17 0.0
                  MovTyp-2.txt   -0.01   0.01   -4.84   0.05    0.00   0.00    4.19   0.01    1.81   0.01    3.37   0.01    0.02   0.01
-5.8303830667 0.0313619156895 -7.52 0.44
-2.51200944206 0.0679754623787 -0.08 0.05
-4.01671628733 0.0335305083148 0.06 0.02
-7.23928805451 0.0290520433312 -11.42 0.15
-8.52908403644 0.0657032721479 -15.41 0.28
-8.64309747114 0.0542320786295 -18.65 0.23
-5.17084611977 0.0191094260499 -13.64 1.21
-6.1655549843 0.035609625542 -4.43 1.1
-7.38774835909 0.0226135300991 -16.28 0.08
-10.3531309465 0.030239862942 -18.61 0.21
                    SOMD-1.txt    2.68   0.05    7.06   0.44    0.76   0.04    6.44   0.17   -4.01   0.18    5.67   0.17    0.70   0.03
-5.8303830667 0.0313619156895 -7.37 0.4
-2.51200944206 0.0679754623787 -0.02 0.05
-4.01671628733 0.0335305083148 0.21 0.04
-7.23928805451 0.0290520433312 -11.32 0.19
-8.52908403644 0.0657032721479 -15.3 0.34
-8.64309747114 0.0542320786295 -18.46 0.2
-5.17084611977 0.0191094260499 -13.5 1.22
-6.1655549843 0.035609625542 -4.4 1.09
-7.38774835909 0.0226135300991 -16.2 0.05
-10.3531309465 0.030239862942 -18.56 0.22
                    SOMD-2.txt    2.68   0.05    7.17   0.44    0.76   0.04    6.37   0.17   -3.91   0.18    5.61   0.17    0.71   0.03
-5.8303830667 0.0313619156895 -6.16 0.41
-2.51200944206 0.0679754623787 1.17 0.06
-4.01671628733 0.0335305083148 1.49 0.03
-7.23928805451 0.0290520433312 -10.11 0.19
-8.52908403644 0.0657032721479 -14.05 0.37
-8.64309747114 0.0542320786295 -17.16 0.23
-5.17084611977 0.0191094260499 -12.32 1.23
-6.1655549843 0.035609625542 -3.07 1.11
-7.38774835909 0.0226135300991 -14.96 0.05
-10.3531309465 0.030239862942 -17.3 0.23
                    SOMD-3.txt    2.68   0.05    8.37   0.45    0.75   0.04    5.70   0.18   -2.66   0.18    5.13   0.18    0.71   0.03
-5.8303830667 0.0313619156895 12.13 0.11
-2.51200944206 0.0679754623787 22.18 1.41
-4.01671628733 0.0335305083148 41.39 1.51
-7.23928805451 0.0290520433312 -3.71 0.31
-8.52908403644 0.0657032721479 -9.77 0.57
-8.64309747114 0.0542320786295 -5.51 0.95
-5.17084611977 0.0191094260499 -22.39 0.4
-6.1655549843 0.035609625542 0.53 0.78
-7.38774835909 0.0226135300991 -10.32 0.12
-10.3531309465 0.030239862942 -16.05 0.23
                    SOMD-4.txt    5.60   0.16   37.75   1.20    0.46   0.01   18.45   0.42    7.43   0.25   12.85   0.25    0.52   0.02
-5.8303830667 0.0313619156895 -7.513603 0.296916
-2.51200944206 0.0679754623787 -7.430943 0.556451
-4.01671628733 0.0335305083148 -8.974523 2.141412
-7.23928805451 0.0290520433312 -9.61927 0.452692
-8.52908403644 0.0657032721479 -10.270877 0.528895
-8.64309747114 0.0542320786295 -3.061261 0.774108
-5.17084611977 0.0191094260499 -9.768341 0.981506
-6.1655549843 0.035609625542 -1.010067 1.173071
-7.38774835909 0.0226135300991 -5.20777 0.343878
-10.3531309465 0.030239862942 -1.408455 1.626278
              TI-ab-initio.txt   -0.63   0.18  -10.60   1.28    0.17   0.07    4.83   0.42    0.16   0.34    4.22   0.33   -0.28   0.09
-5.8303830667 0.0313619156895 -7.613934 0.745993
-2.51200944206 0.0679754623787 -4.481211 1.258157
-4.01671628733 0.0335305083148 -9.78037 2.3649
-7.23928805451 0.0290520433312 -10.266959 0.986377
-8.52908403644 0.0657032721479 -2.423601 0.783635
-8.64309747114 0.0542320786295 -6.97502 1.079415
-5.17084611977 0.0191094260499 -6.997062 1.608983
-6.1655549843 0.035609625542 -2.713828 0.870443
-7.38774835909 0.0226135300991 -7.846066 0.901577
-10.3531309465 0.030239862942 -6.757354 0.760202
                   TI-dock.txt   -0.05   0.19   -6.93   1.47    0.02   0.03    3.62   0.45   -0.00   0.39    3.03   0.37   -0.07   0.13
-5.8303830667 0.0313619156895 0.0 0.0
-2.51200944206 0.0679754623787 0.0 0.0
-4.01671628733 0.0335305083148 0.0 0.0
-7.23928805451 0.0290520433312 0.0 0.0
-8.52908403644 0.0657032721479 0.0 0.0
-8.64309747114 0.0542320786295 0.0 0.0
-5.17084611977 0.0191094260499 0.0 0.0
-6.1655549843 0.035609625542 0.0 0.0
-7.38774835909 0.0226135300991 0.0 0.0
-10.3531309465 0.030239862942 0.0 0.0
                      Null.txt    0.00   0.00    0.00   0.00    0.00   0.00    6.95   0.01    6.58   0.01    6.58   0.01    -nan   -nan
ExpCBClip.txt
     Name                 Slope       Interc.      R^2           RMSE          MSE          MUE          TAU
-5.8303830667 0.0313619156895 -5.0 1.0
-2.51200944206 0.0679754623787 -3.0 1.0
-4.01671628733 0.0335305083148 -7.0 1.0
-7.23928805451 0.0290520433312 -8.0 1.0
-8.52908403644 0.0657032721479 -10.0 1.0
-8.64309747114 0.0542320786295 -15.0 1.0
-5.17084611977 0.0191094260499 -15.0 1.0
-6.1655549843 0.035609625542 -14.5 1.0
-7.38774835909 0.0226135300991 -9.5 1.0
-10.3531309465 0.030239862942 -10.0 1.0
                      Dumb.txt    0.80   0.14   -4.40   0.99    0.20   0.06    4.82   0.31   -3.11   0.32    3.50   0.28    0.36   0.07
ExpCBClip.txt
     Name                 Slope       Interc.      R^2           RMSE          MSE          MUE          TAU
-5.8303830667 0.0313619156895 -4.28 1.0
-2.51200944206 0.0679754623787 -3.29 1.0
-4.01671628733 0.0335305083148 -5.27 1.0
-7.23928805451 0.0290520433312 -5.77 1.0
-8.52908403644 0.0657032721479 -6.76 1.0
-8.64309747114 0.0542320786295 -9.23 1.0
-5.17084611977 0.0191094260499 -9.23 1.0
-6.1655549843 0.035609625542 -8.99 1.0
-7.38774835909 0.0226135300991 -6.51 1.0
-10.3531309465 0.030239862942 -6.76 1.0
                     Null2.txt    0.40   0.14   -3.98   0.99    0.19   0.11    2.40   0.30   -0.02   0.32    1.98   0.28    0.30   0.11
